caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2011-01-01 00:26:12,2011-01-01 00:26:12,Start
Case1,Create Purchase Requisition,2011-01-01 00:26:12,2011-01-01 01:07:12,Anna Kaufmann
Case1,Create Request for Quotation,2011-01-01 08:08:12,2011-01-01 08:19:12,Heinz Gutschmidt
Case1,Analyze Request for Quotation,2011-02-06 13:25:12,2011-02-06 13:44:12,Karel de Groot
Case1,Send Request for Quotation to Supplier,2011-02-07 06:16:12,2011-02-07 06:45:12,Karel de Groot
Case1,Create Quotation comparison Map,2011-02-07 09:40:12,2011-02-07 14:47:12,Karel de Groot
Case1,Analyze Quotation Comparison Map,2011-02-07 21:55:12,2011-02-07 22:27:12,Esmana Liubiata
Case1,Choose best option,2011-02-07 22:27:12,2011-02-07 22:27:12,Anne Olwada
Case1,Settle Conditions With Supplier,2011-02-08 11:39:12,2011-02-08 16:53:12,Karel de Groot
Case1,Create Purchase Order,2011-02-09 01:14:12,2011-02-09 01:25:12,Magdalena Predutta
Case1,Confirm Purchase Order,2011-02-09 05:34:12,2011-02-09 05:47:12,Carmen Finacse
Case1,Deliver Goods Services,2011-02-16 01:17:12,2011-02-18 00:03:12,Carmen Finacse
Case1,Release Purchase Order,2011-02-18 08:05:12,2011-02-18 08:06:12,Alberto Duport
Case1,Approve Purchase Order for payment,2011-02-18 21:46:12,2011-02-18 21:47:12,Karel de Groot
Case1,Send Invoice,2011-02-19 12:51:12,2011-02-19 12:51:12,Carmen Finacse
Case1,Release Supplier's Invoice,2011-02-20 03:10:12,2011-02-20 03:17:12,Karalda Nimwada
Case1,Authorize Supplier's Invoice payment,2011-02-20 03:17:12,2011-02-20 03:17:12,Pedro Alvares
Case1,Pay Invoice,2011-02-20 04:16:12,2011-02-20 04:20:12,Karalda Nimwada
Case1,End,2011-02-20 04:20:12,2011-02-20 04:20:12,End
Case2,Start,2011-01-01 01:31:59,2011-01-01 01:31:59,Start
Case2,Create Purchase Requisition,2011-01-01 01:31:59,2011-01-01 01:44:59,Kim Passa
Case2,Analyze Purchase Requisition,2011-01-01 11:21:59,2011-01-01 11:27:59,Maris Freeman
Case2,Amend Purchase Requisition,2011-01-01 23:11:59,2011-01-01 23:43:59,Kim Passa
Case2,Analyze Purchase Requisition,2011-01-02 09:37:59,2011-01-02 09:42:59,Maris Freeman
Case2,Create Request for Quotation,2011-01-02 09:46:59,2011-01-02 09:47:59,Heinz Gutschmidt
Case2,Analyze Request for Quotation,2011-01-04 16:51:59,2011-01-04 17:18:59,Francois de Perrier
Case2,Amend Request for Quotation,2011-01-05 09:22:59,2011-01-05 09:37:59,Kim Passa
Case2,Analyze Request for Quotation,2011-01-07 07:52:59,2011-01-07 08:30:59,Francois de Perrier
Case2,Amend Request for Quotation,2011-01-07 09:10:59,2011-01-07 09:16:59,Kim Passa
Case2,Analyze Request for Quotation,2011-01-07 11:23:59,2011-01-07 11:34:59,Karel de Groot
Case2,Amend Request for Quotation,2011-01-07 12:20:59,2011-01-07 12:29:59,Alberto Duport
Case2,Analyze Request for Quotation,2011-01-13 12:47:59,2011-01-13 13:21:59,Francois de Perrier
Case2,Send Request for Quotation to Supplier,2011-01-14 09:21:59,2011-01-14 09:50:59,Karel de Groot
Case2,Create Quotation comparison Map,2011-01-14 11:55:59,2011-01-14 13:12:59,Francois de Perrier
Case2,Analyze Quotation Comparison Map,2011-01-14 20:20:59,2011-01-14 20:38:59,Tesca Lobes
Case2,Choose best option,2011-01-14 20:38:59,2011-01-14 20:38:59,Anna Kaufmann
Case2,Settle Conditions With Supplier,2011-01-15 04:55:59,2011-01-15 16:50:59,Karel de Groot
Case2,Create Purchase Order,2011-01-16 00:18:59,2011-01-16 00:31:59,Karel de Groot
Case2,Confirm Purchase Order,2011-01-16 16:30:59,2011-01-16 17:03:59,Carmen Finacse
Case2,Deliver Goods Services,2011-01-16 23:05:59,2011-01-17 02:39:59,Kiu Kan
Case2,Release Purchase Order,2011-01-17 10:01:59,2011-01-17 10:02:59,Alberto Duport
Case2,Approve Purchase Order for payment,2011-01-17 19:58:59,2011-01-17 19:59:59,Karel de Groot
Case2,Send Invoice,2011-01-18 02:44:59,2011-01-18 02:44:59,Kiu Kan
Case2,Release Supplier's Invoice,2011-01-18 17:07:59,2011-01-18 17:09:59,Pedro Alvares
Case2,Authorize Supplier's Invoice payment,2011-01-18 17:09:59,2011-01-18 17:09:59,Pedro Alvares
Case2,Pay Invoice,2011-01-18 17:56:59,2011-01-18 18:04:59,Pedro Alvares
Case2,End,2011-01-18 18:04:59,2011-01-18 18:04:59,End
Case3,Start,2011-01-01 02:37:35,2011-01-01 02:37:35,Start
Case3,Create Purchase Requisition,2011-01-01 02:37:35,2011-01-01 03:33:35,Christian Francois
Case3,Analyze Purchase Requisition,2011-01-01 18:59:35,2011-01-01 19:07:35,Heinz Gutschmidt
Case3,Create Request for Quotation,2011-01-01 19:14:35,2011-01-01 19:16:35,Anne Olwada
Case3,Analyze Request for Quotation,2011-01-02 12:27:35,2011-01-02 12:47:35,Karel de Groot
Case3,Amend Request for Quotation,2011-01-03 04:41:35,2011-01-03 04:56:35,Anne Olwada
Case3,Analyze Request for Quotation,2011-02-06 11:46:35,2011-02-06 12:12:35,Magdalena Predutta
Case3,Amend Request for Quotation,2011-02-06 12:56:35,2011-02-06 13:03:35,Fjodor Kowalski
Case3,Analyze Request for Quotation,2011-02-06 13:52:35,2011-02-06 14:11:35,Karel de Groot
Case3,Amend Request for Quotation,2011-02-06 15:00:35,2011-02-06 15:09:35,Anne Olwada
Case3,Analyze Request for Quotation,2011-02-12 04:58:35,2011-02-12 05:28:35,Karel de Groot
Case3,Amend Request for Quotation,2011-02-12 21:20:35,2011-02-12 21:28:35,Christian Francois
Case3,Analyze Request for Quotation,2011-02-12 22:45:35,2011-02-12 23:11:35,Karel de Groot
Case3,Amend Request for Quotation,2011-02-12 23:56:35,2011-02-13 00:06:35,Penn Osterwalder
Case3,Analyze Request for Quotation,2011-02-13 12:59:35,2011-02-13 13:32:35,Magdalena Predutta
Case3,Send Request for Quotation to Supplier,2011-02-14 11:02:35,2011-02-14 11:30:35,Magdalena Predutta
Case3,Create Quotation comparison Map,2011-02-14 20:01:35,2011-02-15 01:22:35,Karel de Groot
Case3,Analyze Quotation Comparison Map,2011-02-15 07:55:35,2011-02-15 08:06:35,Clement Duchot
Case3,Choose best option,2011-02-15 08:06:35,2011-02-15 08:06:35,Fjodor Kowalski
Case3,Settle Conditions With Supplier,2011-02-16 00:20:35,2011-02-16 12:24:35,Karel de Groot
Case3,Create Purchase Order,2011-02-16 15:32:35,2011-02-16 15:44:35,Karel de Groot
Case3,Confirm Purchase Order,2011-02-16 21:53:35,2011-02-16 22:06:35,Esmeralda Clay
Case3,Deliver Goods Services,2011-02-18 13:21:35,2011-02-20 06:09:35,Sean Manney
Case3,Release Purchase Order,2011-02-20 13:46:35,2011-02-20 13:47:35,Immanuel Karagianni
Case3,Approve Purchase Order for payment,2011-02-20 18:19:35,2011-02-20 18:20:35,Magdalena Predutta
Case3,Send Invoice,2011-02-24 23:56:35,2011-02-24 23:56:35,Esmeralda Clay
Case3,Release Supplier's Invoice,2011-02-25 14:26:35,2011-02-25 14:33:35,Karalda Nimwada
Case3,Authorize Supplier's Invoice payment,2011-02-25 14:33:35,2011-02-25 14:33:35,Karalda Nimwada
Case3,Pay Invoice,2011-02-25 15:23:35,2011-02-25 15:31:35,Karalda Nimwada
Case3,End,2011-02-25 15:31:35,2011-02-25 15:31:35,End
Case4,Start,2011-01-01 03:33:09,2011-01-01 03:33:09,Start
Case4,Create Purchase Requisition,2011-01-01 03:33:09,2011-01-01 03:43:09,Alberto Duport
Case4,Create Request for Quotation,2011-01-01 11:25:09,2011-01-01 11:35:09,Immanuel Karagianni
Case4,Analyze Request for Quotation,2011-01-05 09:03:09,2011-01-05 09:10:09,Magdalena Predutta
Case4,Amend Request for Quotation,2011-01-05 09:55:09,2011-01-05 10:06:09,Clement Duchot
Case4,Analyze Request for Quotation,2011-01-05 17:33:09,2011-01-05 17:47:09,Francois de Perrier
Case4,End,2011-01-05 17:47:09,2011-01-05 17:47:09,End
Case5,Start,2011-01-01 04:07:08,2011-01-01 04:07:08,Start
Case5,Create Purchase Requisition,2011-01-01 04:07:08,2011-01-01 04:31:08,Miu Hanwan
Case5,Create Request for Quotation,2011-01-01 05:27:08,2011-01-01 05:41:08,Maris Freeman
Case5,Analyze Request for Quotation,2011-01-02 01:27:08,2011-01-02 01:50:08,Karel de Groot
Case5,Send Request for Quotation to Supplier,2011-01-02 09:11:08,2011-01-02 09:35:08,Magdalena Predutta
Case5,Create Quotation comparison Map,2011-01-02 11:05:08,2011-01-02 14:42:08,Karel de Groot
Case5,Analyze Quotation Comparison Map,2011-01-02 21:02:08,2011-01-02 21:27:08,Miu Hanwan
