caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2012-01-02 07:20:08,2012-01-02 07:20:08,Start
Case1,Packing,2012-01-02 07:20:08,2012-01-02 08:20:08,ID4820
Case1,Final Inspection Q.C.,2012-01-02 19:58:08,2012-01-02 20:48:08,ID4287
Case1,End,2012-01-02 20:48:08,2012-01-02 20:48:08,End
Case2,Start,2012-01-02 09:00:51,2012-01-02 09:00:51,Start
Case2,Turning & Milling,2012-01-02 09:00:51,2012-01-02 12:58:51,ID3846
Case2,Turning & Milling Q.C.,2012-01-02 09:00:51,2012-01-02 10:53:51,ID4287
Case2,Turning & Milling,2012-01-02 13:24:51,2012-01-02 17:28:51,ID4132
Case2,Turning & Milling,2012-01-02 17:28:51,2012-01-02 17:55:51,ID4132
Case2,Turning & Milling,2012-01-04 09:23:51,2012-01-04 19:53:51,ID4794
Case2,Turning & Milling,2012-01-04 23:46:51,2012-01-05 07:17:51,ID3846
Case2,Turning & Milling,2012-01-05 09:19:51,2012-01-05 10:37:51,ID4132
Case2,Turning & Milling,2012-01-05 10:38:51,2012-01-05 13:04:51,ID4132
Case2,Turning & Milling,2012-01-05 17:39:51,2012-01-06 02:39:51,ID4794
Case2,Turning & Milling,2012-01-06 02:40:51,2012-01-06 02:42:51,ID4132
Case2,Turning & Milling,2012-01-06 02:46:51,2012-01-06 09:18:51,ID4132
Case2,Turning & Milling,2012-01-06 13:01:51,2012-01-06 19:12:51,ID4794
Case2,Turning & Milling,2012-01-06 19:12:51,2012-01-07 03:12:51,ID4641
Case2,Turning & Milling,2012-01-07 03:12:51,2012-01-07 08:14:51,ID3846
Case2,Turning & Milling,2012-01-07 08:18:51,2012-01-07 10:25:51,ID3846
Case2,Turning Q.C.,2012-01-08 02:34:51,2012-01-08 04:34:51,ID4618
Case2,Laser Marking,2012-01-09 04:22:51,2012-01-09 04:58:51,ID4794
Case2,Laser Marking,2012-01-09 09:38:51,2012-01-09 10:18:51,ID4882
Case2,Laser Marking,2012-01-09 10:49:51,2012-01-09 11:04:51,ID4882
Case2,Flat Grinding,2012-01-11 07:25:51,2012-01-11 08:40:51,ID0998
Case2,Flat Grinding,2012-01-11 17:52:51,2012-01-11 20:44:51,ID0998
Case2,Flat Grinding,2012-01-11 20:48:51,2012-01-11 22:00:51,ID0998
Case2,Final Inspection Q.C.,2012-01-12 01:32:51,2012-01-12 02:03:51,ID4618
Case2,Packing,2012-01-12 08:58:51,2012-01-12 09:58:51,ID4820
Case2,End,2012-01-12 09:58:51,2012-01-12 09:58:51,End
Case3,Start,2012-01-02 10:25:02,2012-01-02 10:25:02,Start
Case3,Turning & Milling,2012-01-02 10:25:02,2012-01-02 20:53:02,ID4167
Case3,Turning & Milling,2012-01-02 22:27:02,2012-01-02 23:03:02,ID4429
Case3,Turning & Milling,2012-01-02 23:03:02,2012-01-03 09:05:02,ID4932
Case3,Turning & Milling,2012-01-09 03:53:02,2012-01-09 05:53:02,ID4932
Case3,Turning & Milling,2012-01-09 18:24:02,2012-01-10 04:50:02,ID4932
Case3,Turning & Milling,2012-01-10 16:02:02,2012-01-10 22:13:02,ID4932
Case3,Turning & Milling,2012-01-11 01:45:02,2012-01-11 07:56:02,ID0997
Case3,Turning & Milling Q.C.,2012-01-11 22:01:02,2012-01-11 23:05:02,ID4493
Case3,Turning & Milling,2012-01-11 23:05:02,2012-01-12 07:32:02,ID0997
Case3,Turning & Milling,2012-01-12 09:26:02,2012-01-12 10:31:02,ID4167
Case3,Turning & Milling,2012-01-12 10:31:02,2012-01-12 14:31:02,ID4429
Case3,Turning & Milling Q.C.,2012-01-12 19:21:02,2012-01-12 20:56:02,ID4287
Case3,Laser Marking,2012-01-13 02:47:02,2012-01-13 03:32:02,ID4882
Case3,Lapping,2012-01-13 18:06:02,2012-01-13 19:21:02,ID0420
Case3,Lapping,2012-01-15 19:24:02,2012-01-15 20:55:02,ID4882
Case3,Round Grinding,2012-01-21 23:16:02,2012-01-22 01:05:02,ID4872
Case3,Round Grinding,2012-01-22 11:03:02,2012-01-22 12:16:02,ID4445
Case3,Final Inspection Q.C.,2012-01-22 16:51:22,2012-01-22 19:55:22,ID4493
