caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2012-01-02 07:03:07,2012-01-02 07:03:07,Start
Case1,Turning,2012-01-02 07:03:07,2012-01-02 10:06:07,ID4641
Case1,Turning,2012-01-03 03:46:07,2012-01-03 05:13:07,ID4132
Case1,Turning Q.C.,2012-01-03 07:39:07,2012-01-03 09:19:07,ID4618
Case1,Turning,2012-01-15 04:22:07,2012-01-15 04:57:07,ID4132
Case1,Turning,2012-01-15 04:58:07,2012-01-15 06:00:07,ID4641
Case1,Turning,2012-01-15 06:01:07,2012-01-15 07:28:07,ID3846
Case1,Turning,2012-01-15 08:08:07,2012-01-15 09:53:07,ID4641
Case1,Turning,2012-01-15 10:39:07,2012-01-15 16:27:07,ID3846
Case1,Turning,2012-01-15 16:27:07,2012-01-15 20:27:07,ID3846
Case1,Turning,2012-01-16 02:43:07,2012-01-16 06:46:07,ID4641
Case1,Turning Q.C.,2012-01-16 20:40:07,2012-01-16 21:37:07,ID4618
Case1,Turning & Milling,2012-01-22 09:53:07,2012-01-22 10:51:07,ID4132
Case1,Lapping,2012-01-22 11:03:07,2012-01-22 11:54:07,ID0998
Case1,Flat Grinding,2012-01-22 22:11:07,2012-01-22 23:26:07,ID4882
Case1,Flat Grinding,2012-01-22 23:26:07,2012-01-23 01:17:07,ID4882
Case1,Laser Marking,2012-02-05 22:07:07,2012-02-06 01:33:07,ID0998
Case1,Flat Grinding,2012-02-06 08:35:07,2012-02-06 09:50:07,ID4882
Case1,Final Inspection Q.C.,2012-02-06 09:51:07,2012-02-06 11:51:07,ID4618
Case1,Flat Grinding,2012-02-07 01:55:07,2012-02-07 04:47:07,ID4882
Case1,Flat Grinding,2012-02-07 04:47:07,2012-02-07 07:39:07,ID4882
Case1,Laser Marking,2012-02-17 04:17:07,2012-02-17 04:44:07,ID0998
Case1,Final Inspection Q.C.,2012-02-23 03:56:07,2012-02-23 05:56:07,ID4618
Case1,Final Inspection Q.C.,2012-02-23 23:54:07,2012-02-24 05:50:07,ID4618
Case1,Final Inspection Q.C.,2012-02-25 02:39:07,2012-02-25 02:40:07,ID4618
Case1,Packing,2012-02-25 11:10:07,2012-02-25 12:10:07,ID4820
Case1,End,2012-02-25 12:10:07,2012-02-25 12:10:07,End
Case2,Start,2012-01-02 08:48:45,2012-01-02 08:48:45,Start
Case2,Lapping,2012-01-02 08:48:45,2012-01-02 11:18:45,ID4882
Case2,Lapping,2012-01-02 20:25:45,2012-01-02 21:29:45,ID4882
Case2,Round Grinding,2012-01-03 02:56:45,2012-01-03 09:15:45,ID4355
Case2,Round Grinding,2012-01-03 09:15:45,2012-01-03 16:15:45,ID0420
Case2,Round Grinding,2012-01-03 16:16:45,2012-01-03 17:59:45,ID4355
Case2,Round Grinding,2012-01-03 20:33:45,2012-01-03 21:17:45,ID4355
Case2,Round Grinding,2012-01-03 21:30:45,2012-01-03 23:52:45,ID4355
Case2,Final Inspection Q.C.,2012-01-04 18:57:45,2012-01-04 21:57:45,ID4618
Case2,Final Inspection Q.C.,2012-01-04 22:46:45,2012-01-04 23:16:45,ID4618
Case2,Packing,2012-01-18 17:22:45,2012-01-18 18:22:45,ID4820
Case2,Packing,2012-01-19 17:22:45,2012-01-19 18:22:45,ID4820
Case2,End,2012-01-19 18:22:45,2012-01-19 18:22:45,End
Case3,Start,2012-01-02 09:23:19,2012-01-02 09:23:19,Start
Case3,Round Grinding,2012-01-02 09:23:19,2012-01-02 14:13:19,ID4493
Case3,Packing,2012-01-02 20:12:19,2012-01-02 21:12:19,ID4820
Case3,Final Inspection Q.C.,2012-01-03 07:36:18,2012-01-03 10:34:18,ID4493
Case3,End,2012-01-03 10:34:18,2012-01-03 10:34:18,End
Case4,Start,2012-01-02 10:01:00,2012-01-02 10:01:00,Start
Case4,Turning & Milling Q.C.,2012-01-02 10:01:00,2012-01-02 12:01:01,ID4287
Case4,Turning & Milling Q.C.,2012-01-05 06:21:01,2012-01-05 07:36:01,ID4287
Case4,End,2012-01-05 07:36:01,2012-01-05 07:36:01,End
Case5,Start,2012-01-02 11:56:31,2012-01-02 11:56:31,Start
Case5,Round Grinding,2012-01-02 11:59:31,2012-01-02 12:44:31,ID4355
Case5,Round Grinding,2012-01-02 13:23:31,2012-01-02 17:23:31,ID4355
Case5,Grinding Rework,2012-01-03 16:36:31,2012-01-03 18:04:31,ID4872
Case5,Grinding Rework,2012-01-03 18:19:31,2012-01-03 18:36:31,ID4872
Case5,Grinding Rework,2012-01-04 13:01:31,2012-01-04 14:44:31,ID4872
Case5,Lapping,2012-01-03 18:04:31,2012-01-03 18:05:31,ID4882
Case5,Grinding Rework,2012-01-04 03:00:31,2012-01-04 03:47:31,ID4355
Case5,Lapping,2012-01-03 18:04:31,2012-01-03 20:32:31,ID0420
Case5,Grinding Rework,2012-01-04 17:10:31,2012-01-04 17:57:31,ID4385
Case5,Grinding Rework,2012-01-05 06:25:51,2012-01-05 11:53:11,ID4355
Case5,Fix,2012-01-05 12:05:11,2012-01-05 18:50:11,ID4528
Case5,Grinding Rework,2012-01-05 19:06:11,2012-01-06 04:16:11,ID4355
Case5,Grinding Rework,2012-01-06 05:20:11,2012-01-06 05:29:11,ID4872
Case5,Grinding Rework,2012-01-07 05:17:11,2012-01-07 08:37:11,ID4872
Case5,Grinding Rework,2012-01-07 17:01:11,2012-01-07 20:15:11,ID4872
Case5,Grinding Rework,2012-01-08 17:58:11,2012-01-08 19:41:11,ID4872
Case5,Grinding Rework,2012-01-08 22:21:11,2012-01-08 22:22:11,ID4872
Case5,Grinding Rework,2012-01-28 21:32:11,2012-01-29 00:46:11,ID4872
Case5,Grinding Rework,2012-01-29 09:10:11,2012-01-29 12:30:11,ID4528
Case5,Grinding Rework,2012-01-30 06:55:11,2012-01-30 08:33:11,ID4872
Case5,Grinding Rework,2012-01-31 06:36:11,2012-01-31 06:37:11,ID4528
Case5,Grinding Rework,2012-01-31 18:33:11,2012-02-01 03:21:11,ID4872
