caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2011-01-01 00:51:35,2011-01-01 00:51:35,Start
Case1,Create Purchase Requisition,2011-01-01 00:51:35,2011-01-01 01:11:46,Anna_Kaufmann
Case1,Create Request for Quotation,2011-01-01 01:19:31,2011-01-01 01:22:11,Maris_Freeman
Case1,Analyze Request for Quotation,2011-01-02 05:11:28,2011-01-02 05:33:51,Karel_de_Groot
Case1,Send Request for Quotation to Supplier,2011-01-02 09:20:43,2011-01-02 09:33:55,Francois_de_Perrier
Case1,Create Quotation comparison Map,2011-01-02 10:37:30,2011-01-02 11:09:46,Magdalena_Predutta
Case1,Analyze Quotation Comparison Map,2011-01-02 18:57:20,2011-01-02 19:10:40,Anne_Olwada
Case1,Choose best option,2011-01-02 19:10:40,2011-01-02 19:10:40,Immanuel_Karagianni
Case1,Settle Conditions With Supplier,2011-01-02 23:31:57,2011-01-03 16:35:54,Karel_de_Groot
Case1,Create Purchase Order,2011-01-03 21:35:52,2011-01-03 21:46:01,Francois_de_Perrier
Case1,Confirm Purchase Order,2011-01-04 11:01:54,2011-01-04 11:11:57,Sean_Manney
Case1,Deliver Goods Services,2011-01-05 06:44:17,2011-01-05 17:42:55,Sean_Manney
Case1,Release Purchase Order,2011-01-06 00:55:19,2011-01-06 00:56:21,Fjodor_Kowalski
Case1,Approve Purchase Order for payment,2011-01-06 12:33:37,2011-01-06 12:34:35,Francois_de_Perrier
Case1,Send Invoice,2011-01-09 15:58:17,2011-01-09 15:58:17,Kiu_Kan
Case1,Release Supplier's Invoice,2011-01-10 08:20:47,2011-01-10 08:25:13,Karalda_Nimwada
Case1,Authorize Supplier's Invoice payment,2011-01-10 08:25:13,2011-01-10 08:25:13,Karalda_Nimwada
Case1,Pay Invoice,2011-01-10 08:37:46,2011-01-10 08:45:32,Pedro_Alvares
Case1,End,2011-01-10 08:45:32,2011-01-10 08:45:32,End
Case2,Start,2011-01-01 01:10:25,2011-01-01 01:10:25,Start
Case2,Create Purchase Requisition,2011-01-01 01:10:25,2011-01-01 01:37:03,Elvira_Lores
Case2,Create Request for Quotation,2011-01-01 05:14:43,2011-01-01 05:21:32,Immanuel_Karagianni
Case2,Analyze Request for Quotation,2011-03-01 15:27:58,2011-03-01 15:53:39,Francois_de_Perrier
Case2,Amend Request for Quotation,2011-03-01 17:06:23,2011-03-01 17:11:15,Immanuel_Karagianni
Case2,Analyze Request for Quotation,2011-03-11 08:50:09,2011-03-11 09:26:16,Karel_de_Groot
Case2,Amend Request for Quotation,2011-03-11 09:46:23,2011-03-11 09:54:53,Maris_Freeman
Case2,Analyze Request for Quotation,2011-03-20 05:25:05,2011-03-20 05:37:56,Francois_de_Perrier
Case2,Amend Request for Quotation,2011-03-20 07:04:19,2011-03-20 07:13:59,Clement_Duchot
Case2,Analyze Request for Quotation,2011-03-20 17:03:34,2011-03-20 17:28:25,Francois_de_Perrier
Case2,Amend Request for Quotation,2011-03-21 13:27:49,2011-03-21 13:41:32,Francis_Odell
Case2,Analyze Request for Quotation,2011-03-22 05:53:37,2011-03-22 06:24:25,Francois_de_Perrier
Case2,Amend Request for Quotation,2011-03-22 07:22:30,2011-03-22 07:32:21,Miu_Hanwan
Case2,Analyze Request for Quotation,2011-03-26 12:42:29,2011-03-26 12:55:10,Karel_de_Groot
Case2,Amend Request for Quotation,2011-03-26 13:50:42,2011-03-26 13:58:22,Tesca_Lobes
Case2,Analyze Request for Quotation,2011-05-05 01:04:09,2011-05-05 01:16:18,Magdalena_Predutta
Case2,Amend Request for Quotation,2011-05-05 02:37:53,2011-05-05 02:49:39,Elvira_Lores
Case2,Analyze Request for Quotation,2011-05-07 04:37:13,2011-05-07 05:02:03,Francois_de_Perrier
Case2,Amend Request for Quotation,2011-05-07 05:53:09,2011-05-07 06:02:22,Tesca_Lobes
Case2,Analyze Request for Quotation,2011-05-09 20:05:25,2011-05-09 20:38:25,Magdalena_Predutta
Case2,Amend Request for Quotation,2011-05-09 21:49:08,2011-05-09 22:00:45,Christian_Francois
Case2,Analyze Request for Quotation,2011-05-10 13:54:49,2011-05-10 14:21:52,Francois_de_Perrier
Case2,Send Request for Quotation to Supplier,2011-05-10 21:18:05,2011-05-10 21:35:27,Francois_de_Perrier
Case2,Create Quotation comparison Map,2011-05-10 22:33:47,2011-05-10 23:41:49,Magdalena_Predutta
Case2,Analyze Quotation Comparison Map,2011-05-11 06:59:33,2011-05-11 07:07:14,Alberto_Duport
Case2,Choose best option,2011-05-11 07:07:14,2011-05-11 07:07:14,Miu_Hanwan
Case2,Settle Conditions With Supplier,2011-05-12 10:18:05,2011-05-12 17:17:26,Francois_de_Perrier
Case2,Create Purchase Order,2011-05-12 20:02:23,2011-05-12 20:07:07,Karel_de_Groot
Case2,Confirm Purchase Order,2011-05-17 23:44:28,2011-05-18 00:09:12,Carmen_Finacse
Case2,Deliver Goods Services,2011-05-23 02:12:01,2011-05-23 23:50:29,Carmen_Finacse
Case2,Release Purchase Order,2011-05-24 07:36:06,2011-05-24 07:37:08,Anne_Olwada
