caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2016-02-01 15:01:55,2016-02-01 15:01:55,Start
Case1,Traer informacion estudiante - banner,2016-02-01 15:01:55,2016-02-01 15:01:55,19591
Case1,Radicar Solicitud Homologacion,2016-02-01 15:01:58,2016-02-01 15:01:58,19591
Case1,Validar solicitud,2016-02-01 15:25:59,2016-02-01 16:51:02,19019
Case1,Homologacion por grupo de cursos,2016-02-04 14:19:48,2016-02-04 17:43:48,3445
Case1,End,2016-02-04 17:43:48,2016-02-04 17:43:48,End
Case2,Start,2016-02-02 07:03:45,2016-02-02 07:03:45,Start
Case2,Traer informacion estudiante - banner,2016-02-02 07:03:45,2016-02-02 07:03:45,29577
Case2,Radicar Solicitud Homologacion,2016-02-02 07:03:46,2016-02-02 07:27:46,29577
Case2,Cancelar Solicitud,2016-02-02 07:33:30,2016-02-02 07:35:32,19019
Case2,Notificacion estudiante cancelacion soli,2016-02-03 22:33:25,2016-02-03 22:33:25,19019
Case2,End,2016-02-03 22:33:25,2016-02-03 22:33:25,End
Case3,Start,2016-02-10 07:50:31,2016-02-10 07:50:31,Start
Case3,Traer informacion estudiante - banner,2016-02-10 07:50:31,2016-02-10 07:50:31,341
Case3,Radicar Solicitud Homologacion,2016-02-10 07:50:32,2016-02-10 07:50:32,341
Case3,Cancelar Solicitud,2016-02-10 07:54:10,2016-02-10 08:50:55,6694
Case3,Validar solicitud,2016-02-10 08:19:41,2016-02-10 08:23:34,19019
Case3,Notificacion estudiante cancelacion soli,2016-02-14 10:47:17,2016-02-14 10:47:17,6694
Case3,End,2016-02-14 10:47:17,2016-02-14 10:47:17,End
Case4,Start,2016-02-10 09:20:26,2016-02-10 09:20:26,Start
Case4,Traer informacion estudiante - banner,2016-02-10 09:20:26,2016-02-10 09:20:26,8033
Case4,Radicar Solicitud Homologacion,2016-02-10 09:20:33,2016-02-10 09:20:36,8033
Case4,Validar solicitud,2016-02-10 09:24:01,2016-02-10 09:24:05,22404
Case4,Homologacion por grupo de cursos,2016-02-11 01:35:28,2016-02-11 05:31:22,22404
Case4,Revisar curso,2016-02-11 00:08:14,2016-02-11 01:13:25,22404
Case4,Evaluacion curso,2016-02-17 13:45:23,2016-02-17 13:45:58,22404
Case4,Validar solicitud / pre-homologacion,2016-02-17 17:55:26,2016-02-17 18:00:55,22404
Case4,End,2016-02-17 18:00:55,2016-02-17 18:00:55,End
Case5,Start,2016-02-10 09:33:51,2016-02-10 09:33:51,Start
Case5,Traer informacion estudiante - banner,2016-02-10 09:33:51,2016-02-10 09:33:51,7091
Case5,Radicar Solicitud Homologacion,2016-02-10 09:33:52,2016-02-10 09:33:52,7091
Case5,Cancelar Solicitud,2016-02-10 09:46:42,2016-02-10 09:46:42,241
Case5,Validar solicitud,2016-02-10 09:39:18,2016-02-10 09:39:18,9184
Case5,Revisar curso,2016-02-10 22:28:35,2016-02-11 00:27:31,9184
Case5,Notificacion estudiante cancelacion soli,2016-05-12 02:20:15,2016-05-12 02:20:15,241
Case5,End,2016-05-12 02:20:15,2016-05-12 02:20:15,End
Case6,Start,2016-02-10 12:21:53,2016-02-10 12:21:53,Start
Case6,Traer informacion estudiante - banner,2016-02-10 12:21:53,2016-02-10 12:21:53,11469
Case6,Radicar Solicitud Homologacion,2016-02-10 12:21:58,2016-02-10 12:22:00,11469
Case6,Validar solicitud,2016-02-10 12:28:19,2016-02-10 12:29:05,22404
Case6,Homologacion por grupo de cursos,2016-02-25 05:20:24,2016-02-25 05:45:13,22404
Case6,End,2016-02-25 05:45:13,2016-02-25 05:45:13,End
Case7,Start,2016-02-10 12:50:14,2016-02-10 12:50:14,Start
Case7,Traer informacion estudiante - banner,2016-02-10 12:50:14,2016-02-10 12:50:14,7611
Case7,Radicar Solicitud Homologacion,2016-02-10 12:50:15,2016-02-10 12:58:15,7611
Case7,Radicar Solicitud Homologacion,2016-02-26 11:36:35,2016-02-26 12:02:10,7611
Case7,Notificacion estudiante cancelacion soli,2016-03-06 07:28:22,2016-03-06 07:28:22,1
Case7,End,2016-03-06 07:28:22,2016-03-06 07:28:22,End
Case8,Start,2016-02-10 13:43:09,2016-02-10 13:43:09,Start
Case8,Traer informacion estudiante - banner,2016-02-10 13:43:09,2016-02-10 13:43:09,12836
Case8,Radicar Solicitud Homologacion,2016-02-10 13:43:11,2016-02-10 13:43:11,12836
Case8,Cancelar Solicitud,2016-02-10 13:51:18,2016-02-10 13:51:27,18929
Case8,Notificacion estudiante cancelacion soli,2016-02-11 10:24:15,2016-02-11 10:24:15,18929
Case8,End,2016-02-11 10:24:15,2016-02-11 10:24:15,End
Case9,Start,2016-02-10 14:24:34,2016-02-10 14:24:34,Start
Case9,Traer informacion estudiante - banner,2016-02-10 14:24:34,2016-02-10 14:24:34,11993
Case9,Radicar Solicitud Homologacion,2016-02-10 14:24:35,2016-02-10 14:24:35,11993
Case9,Cancelar Solicitud,2016-02-11 04:11:07,2016-02-11 04:15:11,11993
Case9,Notificacion estudiante cancelacion soli,2016-03-17 23:05:29,2016-03-17 23:05:29,11993
Case9,End,2016-03-17 23:05:29,2016-03-17 23:05:29,End
Case10,Start,2016-02-10 16:46:03,2016-02-10 16:46:03,Start
Case10,Traer informacion estudiante - banner,2016-02-10 16:46:03,2016-02-10 16:46:03,12093
Case10,Radicar Solicitud Homologacion,2016-02-10 16:46:04,2016-02-10 16:46:07,12093
Case10,Validar solicitud,2016-02-10 16:51:44,2016-02-10 17:02:45,7080
Case10,Homologacion por grupo de cursos,2016-02-10 17:25:50,2016-02-10 17:37:27,1007
Case10,Revisar curso,2016-02-14 08:45:13,2016-02-14 08:45:15,26757
Case10,Evaluacion curso,2016-02-14 08:45:35,2016-02-14 08:45:35,26757
Case10,Validacion final,2016-02-14 09:24:11,2016-02-14 10:10:26,7080
Case10,Visto Bueno Cierre Proceso,2016-02-22 06:13:17,2016-02-22 06:15:12,1007
Case10,Validacion final,2016-02-22 06:30:52,2016-02-22 06:30:52,1707
Case10,Transferir Creditos,2016-03-06 23:51:48,2016-03-06 23:51:48,1007
Case10,Transferir creditos homologables,2016-03-06 23:51:49,2016-03-06 23:51:49,1007
Case10,End,2016-03-06 23:51:49,2016-03-06 23:51:49,End
Case11,Start,2016-02-10 17:53:00,2016-02-10 17:53:00,Start
Case11,Traer informacion estudiante - banner,2016-02-10 17:53:00,2016-02-10 17:53:00,19019
Case11,Radicar Solicitud Homologacion,2016-02-10 17:53:01,2016-02-10 17:53:01,19019
Case11,Validar solicitud,2016-02-10 18:17:41,2016-02-10 18:25:41,19019
Case11,Homologacion por grupo de cursos,2016-02-19 06:52:02,2016-02-19 07:56:02,26788
