caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2016-02-01 15:01:55,2016-02-01 15:01:55,Traer informacion estudiante - banner
Case1,Traer informacion estudiante - banner,2016-02-01 15:01:55,2016-02-01 15:01:55,Traer informacion estudiante - banner
Case1,Radicar Solicitud Homologacion,2016-02-01 15:01:58,2016-02-01 15:01:58,Radicar Solicitud Homologacion
Case1,Validar solicitud,2016-02-01 15:25:59,2016-02-01 16:51:02,Validar solicitud
Case1,Homologacion por grupo de cursos,2016-02-04 14:19:48,2016-02-04 17:43:48,Homologacion por grupo de cursos
Case1,End,2016-02-04 17:43:48,2016-02-04 17:43:48,End
Case2,Start,2016-02-02 07:03:45,2016-02-02 07:03:45,Traer informacion estudiante - banner
Case2,Traer informacion estudiante - banner,2016-02-02 07:03:45,2016-02-02 07:03:45,Traer informacion estudiante - banner
Case2,Radicar Solicitud Homologacion,2016-02-02 07:03:46,2016-02-02 07:27:46,Radicar Solicitud Homologacion
Case2,Cancelar Solicitud,2016-02-02 07:33:30,2016-02-02 07:35:32,Cancelar Solicitud
Case2,Notificacion estudiante cancelacion soli,2016-02-03 22:33:25,2016-02-03 22:33:25,Notificacion estudiante cancelacion soli
Case2,End,2016-02-03 22:33:25,2016-02-03 22:33:25,End
Case3,Start,2016-02-10 07:50:31,2016-02-10 07:50:31,Traer informacion estudiante - banner
Case3,Traer informacion estudiante - banner,2016-02-10 07:50:31,2016-02-10 07:50:31,Traer informacion estudiante - banner
Case3,Radicar Solicitud Homologacion,2016-02-10 07:50:32,2016-02-10 07:50:32,Radicar Solicitud Homologacion
Case3,Cancelar Solicitud,2016-02-10 07:54:10,2016-02-10 08:50:55,Cancelar Solicitud
Case3,Validar solicitud,2016-02-10 08:19:41,2016-02-10 08:23:34,Validar solicitud
Case3,Notificacion estudiante cancelacion soli,2016-02-14 10:47:17,2016-02-14 10:47:17,Notificacion estudiante cancelacion soli
Case3,End,2016-02-14 10:47:17,2016-02-14 10:47:17,End
Case4,Start,2016-02-10 09:20:26,2016-02-10 09:20:26,Traer informacion estudiante - banner
Case4,Traer informacion estudiante - banner,2016-02-10 09:20:26,2016-02-10 09:20:26,Traer informacion estudiante - banner
Case4,Radicar Solicitud Homologacion,2016-02-10 09:20:33,2016-02-10 09:20:36,Radicar Solicitud Homologacion
Case4,Validar solicitud,2016-02-10 09:24:01,2016-02-10 09:24:05,Validar solicitud
Case4,Homologacion por grupo de cursos,2016-02-11 01:35:28,2016-02-11 05:31:22,Homologacion por grupo de cursos
Case4,Revisar curso,2016-02-11 00:08:14,2016-02-11 01:13:25,Revisar curso
Case4,Evaluacion curso,2016-02-17 13:45:23,2016-02-17 13:45:58,Evaluacion curso
Case4,Validar solicitud / pre-homologacion,2016-02-17 17:55:26,2016-02-17 18:00:55,Validar solicitud / pre-homologacion
Case4,End,2016-02-17 18:00:55,2016-02-17 18:00:55,End
Case5,Start,2016-02-10 09:33:51,2016-02-10 09:33:51,Traer informacion estudiante - banner
Case5,Traer informacion estudiante - banner,2016-02-10 09:33:51,2016-02-10 09:33:51,Traer informacion estudiante - banner
Case5,Radicar Solicitud Homologacion,2016-02-10 09:33:52,2016-02-10 09:33:52,Radicar Solicitud Homologacion
Case5,Cancelar Solicitud,2016-02-10 09:46:42,2016-02-10 09:46:42,Cancelar Solicitud
Case5,Validar solicitud,2016-02-10 09:39:18,2016-02-10 09:39:18,Validar solicitud
Case5,Revisar curso,2016-02-10 22:28:35,2016-02-11 00:27:31,Revisar curso
Case5,Notificacion estudiante cancelacion soli,2016-05-12 02:20:15,2016-05-12 02:20:15,Notificacion estudiante cancelacion soli
Case5,End,2016-05-12 02:20:15,2016-05-12 02:20:15,End
Case6,Start,2016-02-10 12:21:53,2016-02-10 12:21:53,Traer informacion estudiante - banner
Case6,Traer informacion estudiante - banner,2016-02-10 12:21:53,2016-02-10 12:21:53,Traer informacion estudiante - banner
Case6,Radicar Solicitud Homologacion,2016-02-10 12:21:58,2016-02-10 12:22:00,Radicar Solicitud Homologacion
Case6,Validar solicitud,2016-02-10 12:28:19,2016-02-10 12:29:05,Validar solicitud
Case6,Homologacion por grupo de cursos,2016-02-25 05:20:24,2016-02-25 05:45:13,Homologacion por grupo de cursos
Case6,End,2016-02-25 05:45:13,2016-02-25 05:45:13,End
Case7,Start,2016-02-10 12:50:14,2016-02-10 12:50:14,Traer informacion estudiante - banner
Case7,Traer informacion estudiante - banner,2016-02-10 12:50:14,2016-02-10 12:50:14,Traer informacion estudiante - banner
Case7,Radicar Solicitud Homologacion,2016-02-10 12:50:15,2016-02-10 12:58:15,Radicar Solicitud Homologacion
Case7,Radicar Solicitud Homologacion,2016-02-26 11:36:35,2016-02-26 12:02:10,Radicar Solicitud Homologacion
Case7,Notificacion estudiante cancelacion soli,2016-03-06 07:28:22,2016-03-06 07:28:22,Notificacion estudiante cancelacion soli
Case7,End,2016-03-06 07:28:22,2016-03-06 07:28:22,End
Case8,Start,2016-02-10 13:43:09,2016-02-10 13:43:09,Traer informacion estudiante - banner
Case8,Traer informacion estudiante - banner,2016-02-10 13:43:09,2016-02-10 13:43:09,Traer informacion estudiante - banner
Case8,Radicar Solicitud Homologacion,2016-02-10 13:43:11,2016-02-10 13:43:11,Radicar Solicitud Homologacion
Case8,Cancelar Solicitud,2016-02-10 13:51:18,2016-02-10 13:51:27,Cancelar Solicitud
Case8,Notificacion estudiante cancelacion soli,2016-02-11 10:24:15,2016-02-11 10:24:15,Notificacion estudiante cancelacion soli
Case8,End,2016-02-11 10:24:15,2016-02-11 10:24:15,End
Case9,Start,2016-02-10 14:24:34,2016-02-10 14:24:34,Traer informacion estudiante - banner
Case9,Traer informacion estudiante - banner,2016-02-10 14:24:34,2016-02-10 14:24:34,Traer informacion estudiante - banner
Case9,Radicar Solicitud Homologacion,2016-02-10 14:24:35,2016-02-10 14:24:35,Radicar Solicitud Homologacion
Case9,Cancelar Solicitud,2016-02-11 04:11:07,2016-02-11 04:15:11,Cancelar Solicitud
Case9,Notificacion estudiante cancelacion soli,2016-03-17 23:05:29,2016-03-17 23:05:29,Notificacion estudiante cancelacion soli
Case9,End,2016-03-17 23:05:29,2016-03-17 23:05:29,End
Case10,Start,2016-02-10 16:46:03,2016-02-10 16:46:03,Traer informacion estudiante - banner
Case10,Traer informacion estudiante - banner,2016-02-10 16:46:03,2016-02-10 16:46:03,Traer informacion estudiante - banner
Case10,Radicar Solicitud Homologacion,2016-02-10 16:46:04,2016-02-10 16:46:07,Radicar Solicitud Homologacion
Case10,Validar solicitud,2016-02-10 16:51:44,2016-02-10 17:02:45,Validar solicitud
Case10,Homologacion por grupo de cursos,2016-02-10 17:25:50,2016-02-10 17:37:27,Homologacion por grupo de cursos
Case10,Revisar curso,2016-02-14 08:45:13,2016-02-14 08:45:15,Revisar curso
Case10,Evaluacion curso,2016-02-14 08:45:35,2016-02-14 08:45:35,Evaluacion curso
Case10,Validacion final,2016-02-14 09:24:11,2016-02-14 10:10:26,Validacion final
Case10,Visto Bueno Cierre Proceso,2016-02-22 06:13:17,2016-02-22 06:15:12,Visto Bueno Cierre Proceso
Case10,Validacion final,2016-02-22 06:30:52,2016-02-22 06:30:52,Validacion final
Case10,Transferir Creditos,2016-03-06 23:51:48,2016-03-06 23:51:48,Transferir Creditos
